price,parking,bathrooms,bedrooms,suburb,propertyType
675000.0,2,2,4,Gordon,house
438000.0,2,1,4,Ngunnawal,house
600000.0,2,2,4,Forde,house
610000.0,4,2,4,Watson,house
620000.0,1,2,4,Fisher,house
650000.0,2,2,5,Banks,house
672000.0,2,3,4,Evatt,house
680000.0,2,2,3,Fadden,house
785000.0,2,2,4,Garran,house
675000.0,2,2,4,Harrison,house
360000.0,1,1,3,Holt,house
460000.0,1,2,4,Wanniassa,house
465000.0,1,2,3,Duffy,house
490000.0,2,2,4,Theodore,house
625000.0,2,2,4,Nicholls,house
705000.0,2,2,4,Amaroo,house
735000.0,1,1,3,Narrabundah,house
1100000.0,1,1,3,Campbell,house
350000.0,2,2,3,Florey,house
450000.0,3,2,3,Flynn,house
385000.0,1,1,3,Holt,house
408000.0,0,2,3,Rivett,house
420000.0,1,2,3,MacGregor,house
425000.0,2,1,3,Gilmore,house
460000.0,1,2,2,Garran,house
460000.0,1,1,2,Pearce,house
569000.0,2,1,3,Mawson,house
650500.0,2,2,4,Palmerston,house
855000.0,1,2,4,Red Hill,house
550000.0,2,1,3,Bonython,house
550000.0,2,1,3,Melba,house
450000.0,3,1,3,Banks,house
450000.0,1,1,3,Scullin,house
350000.0,2,1,3,Charnwood,house
382500.0,1,2,2,Cook,house
395000.0,1,2,3,Florey,house
452000.0,2,2,2,Crace,house
455000.0,2,1,3,Casey,house
520000.0,2,1,4,Bonner,house
527500.0,2,2,4,Kambah,house
535000.0,1,1,3,Watson,house
590000.0,1,1,3,Lyons,house
670000.0,2,2,3,Watson,house
730000.0,2,3,4,Crace,house
450000.0,2,2,4,Palmerston,house
355500.0,1,2,2,Casey,house
365000.0,1,1,2,Lyneham,house
397500.0,1,2,3,Holt,house
400000.0,1,1,3,Banks,house
409365.0,1,1,3,Watson,house
425000.0,1,1,3,Ngunnawal,house
437500.0,1,2,3,Page,house
475000.0,1,2,4,MacGregor,house
479950.0,2,1,3,Ngunnawal,house
493000.0,2,3,4,Dunlop,house
520000.0,2,2,4,Latham,house
545000.0,2,2,4,Spence,house
565000.0,1,1,2,Downer,house
717500.0,3,1,4,Curtin,house
765000.0,2,2,5,Gowrie,house
820000.0,1,2,4,Campbell,house
1240000.0,2,2,7,Red Hill,house
1370000.0,3,2,4,Campbell,house
550000.0,2,1,3,Macquarie,house
414000.0,1,1,2,Holder,house
445000.0,2,2,3,Latham,house
455000.0,1,2,4,Chisholm,house
493000.0,2,1,3,Monash,house
537500.0,4,2,4,Kambah,house
540000.0,2,1,3,Rivett,house
575000.0,4,3,4,Macarthur,house
596000.0,2,2,4,Wanniassa,house
600000.0,2,2,4,Palmerston,house
626000.0,2,2,3,Hawker,house
685000.0,4,2,3,Lyons,house
741000.0,1,1,3,Dickson,house
750000.0,1,2,4,Aranda,house
815000.0,2,2,3,Kingston,house
865000.0,2,3,4,Hawker,house
875000.0,5,1,5,Amaroo,house
1001000.0,2,2,4,Bruce,house
1105000.0,2,1,3,Ainslie,house
675000.0,3,1,4,Kaleen,house
717500.0,2,2,3,Lyneham,house
675000.0,2,2,4,Crace,house
350000.0,2,2,3,MacGregor,house
385000.0,2,1,3,Ngunnawal,house
406000.0,2,2,3,Bonner,house
425000.0,2,1,3,Gordon,house
470000.0,3,1,3,Monash,house
480000.0,4,1,3,Richardson,house
525000.0,2,2,4,Dunlop,house
527000.0,2,3,3,Forde,house
530000.0,1,2,3,Fisher,house
532500.0,1,2,3,Waramanga,house
650000.0,2,2,4,Dunlop,house
740000.0,2,2,4,Crace,house
740000.0,2,2,4,Isaacs,house
675000.0,2,2,4,Crace,house
450000.0,1,1,3,Giralang,house
335000.0,1,2,3,Ngunnawal,house
352000.0,1,1,3,MacGregor,house
410000.0,1,1,3,Theodore,house
470000.0,3,2,3,Theodore,house
500000.0,5,2,3,Stirling,house
535000.0,2,2,4,Gowrie,house
795000.0,2,1,4,Gungahlin,house
675000.0,3,2,4,Monash,house
675000.0,2,2,2,Braddon,house
350000.0,2,2,3,Jacka,house
325000.0,1,1,2,Cook,house
406000.0,1,1,3,Bonython,house
410000.0,1,3,2,Casey,house
440000.0,2,1,3,MacGregor,house
443000.0,2,1,3,MacGregor,house
445000.0,1,2,3,Kambah,house
471500.0,2,2,3,MacGregor,house
565000.0,2,1,4,Harrison,house
580000.0,1,2,2,Kingston,house
630000.0,2,2,4,Oxley,house
810000.0,6,1,3,Kambah,house
935000.0,2,2,4,Kambah,house
550000.0,2,2,4,Flynn,house
450000.0,2,1,3,Charnwood,house
347000.0,2,2,3,Kaleen,house
407500.0,1,2,3,MacGregor,house
418000.0,1,1,2,Pearce,house
444000.0,2,1,3,Kambah,house
470000.0,2,1,3,Giralang,house
485000.0,2,1,3,Conder,house
510000.0,1,2,3,Kambah,house
525000.0,1,2,3,Kambah,house
549900.0,2,2,4,Theodore,house
550000.0,4,1,4,Holt,house
560000.0,2,1,4,Kambah,house
610000.0,1,1,3,Waramanga,house
625000.0,2,2,4,Kaleen,house
705500.0,2,2,4,Harrison,house
730000.0,2,1,3,Hackett,house
830000.0,2,3,4,Weetangera,house
868000.0,2,2,4,Bruce,house
350000.0,2,2,3,Fraser,house
875000.0,2,2,3,Aranda,house
56500.0,3,2,4,Fisher,house
448000.0,1,3,3,Casey,house
458000.0,1,1,3,Duffy,house
465000.0,2,2,3,Monash,house
475000.0,1,1,4,Latham,house
540000.0,2,2,4,Bonner,house
611000.0,2,2,3,Lyneham,house
646000.0,2,1,5,Flynn,house
678000.0,2,2,3,Hughes,house
792500.0,2,3,4,Hughes,house
995000.0,2,2,4,Campbell,house
460000.0,2,1,3,MacGregor,house
1400000.0,2,2,3,Griffith,house
440000.0,2,1,3,Higgins,house
610000.0,1,2,4,Flynn,house
837000.0,2,4,5,Palmerston,house
330000.0,0,2,3,Dunlop,house
361000.0,1,1,3,MacGregor,house
422500.0,2,2,3,Banks,house
485000.0,7,1,3,Bonython,house
490000.0,1,2,3,Duffy,house
505000.0,2,2,4,Melba,house
525000.0,2,1,4,Dunlop,house
537000.0,2,2,4,Dunlop,house
560000.0,2,2,4,Amaroo,house
560000.0,2,1,3,Holder,house
588000.0,2,2,3,Bruce,house
590000.0,2,1,4,Ngunnawal,house
617500.0,2,2,3,Wanniassa,house
682000.0,3,2,6,Franklin,house
695000.0,2,2,4,Nicholls,house
2000000.0,4,3,4,Aranda,house
360000.0,2,2,3,Dunlop,house
415000.0,0,1,3,Isabella Plains,house
435500.0,1,1,3,Ngunnawal,house
480000.0,2,2,4,Richardson,house
580000.0,2,3,4,Flynn,house
590000.0,2,1,4,Gungahlin,house
820000.0,1,2,3,Mawson,house
890000.0,3,1,4,Pearce,house
352500.0,1,1,3,Banks,house
360500.0,1,1,3,Ngunnawal,house
446750.0,2,1,3,Wanniassa,house
450000.0,1,1,3,Scullin,house
490000.0,2,1,3,MacGregor,house
505000.0,2,2,3,Amaroo,house
572000.0,3,2,4,Evatt,house
720000.0,1,1,3,Cook,house
770300.0,2,2,4,Crace,house
785000.0,2,2,4,Forde,house
790000.0,2,2,3,O'Connor,house
550000.0,3,1,3,Kaleen,house
450000.0,1,2,3,Ngunnawal,house
2000000.0,2,2,4,Deakin,house
355000.0,1,1,2,Kambah,house
399000.0,1,2,3,Amaroo,house
409000.0,1,1,3,Nicholls,house
470000.0,2,2,3,Fraser,house
477500.0,2,2,3,Gungahlin,house
512500.0,2,2,3,Theodore,house
549999.0,3,2,4,Palmerston,house
635000.0,2,2,4,Chisholm,house
660000.0,2,2,4,Bonner,house
725000.0,2,2,4,Monash,house
675000.0,2,2,3,Watson,house
390000.0,2,2,3,Harrison,house
400000.0,1,2,3,Ngunnawal,house
414950.0,2,2,3,Bonner,house
420000.0,1,2,3,Monash,house
440000.0,0,1,3,Chisholm,house
450000.0,1,2,3,Cook,house
454000.0,6,2,3,Wanniassa,house
500000.0,1,2,4,Kambah,house
525000.0,4,1,4,Conder,house
532000.0,1,1,2,Pearce,house
580000.0,2,1,4,Ngunnawal,house
580000.0,2,2,4,Gungahlin,house
599000.0,2,1,4,Dunlop,house
735000.0,2,1,5,Harrison,house
780000.0,1,2,4,Watson,house
905000.0,1,1,4,Curtin,house
1215000.0,2,2,6,Forde,house
425000.0,2,1,3,Higgins,house
430000.0,3,1,3,Theodore,house
472500.0,2,2,4,Isabella Plains,house
510000.0,1,1,3,Fisher,house
520000.0,2,2,3,Forde,house
525000.0,1,1,2,Yarralumla,house
575000.0,2,2,4,Waramanga,house
607000.0,1,1,3,Downer,house
655000.0,0,2,4,Kambah,house
670000.0,1,2,4,Melba,house
700000.0,2,1,5,Florey,house
705000.0,2,2,3,Pearce,house
845000.0,2,1,5,Chifley,house
890000.0,3,3,4,Chapman,house
938000.0,2,1,3,O'Connor,house
1020000.0,1,1,5,O'Connor,house
1100000.0,2,2,3,Ainslie,house
1120000.0,2,3,4,Red Hill,house
1150000.0,1,1,3,Reid,house
1320000.0,3,2,4,Isaacs,house
550000.0,2,2,3,Pearce,house
585000.0,1,2,3,Pearce,house
650000.0,2,2,4,Chisholm,house
865000.0,2,2,3,Chifley,house
675000.0,2,2,4,Duffy,house
350000.0,1,2,3,Evatt,house
450000.0,2,2,3,Bruce,house
460000.0,4,1,3,Higgins,house
530000.0,2,2,4,Amaroo,house
540000.0,2,1,4,Amaroo,house
620000.0,2,2,4,Oxley,house
620000.0,2,2,4,Harrison,house
623000.0,2,2,2,Turner,house
650000.0,1,2,4,Evatt,house
670000.0,3,2,4,Latham,house
684500.0,2,2,4,Harrison,house
687000.0,2,1,3,Narrabundah,house
710000.0,0,2,4,Monash,house
1670000.0,3,2,4,Forrest,house
350000.0,1,4,2,Melba,house
315000.0,1,1,3,Holt,house
370000.0,2,2,3,Spence,house
482500.0,2,2,3,Bonython,house
504000.0,1,4,3,Forde,house
546000.0,2,2,3,Harrison,house
580000.0,2,2,4,Bonython,house
810000.0,2,2,3,O'Connor,house
960000.0,2,2,3,Yarralumla,house
1280000.0,4,2,5,Deakin,house
1665000.0,2,3,4,Griffith,house
350000.0,1,1,2,Palmerston,house
675000.0,5,1,5,Kambah,house
550000.0,2,2,4,Banks,house
450000.0,2,1,4,Higgins,house
380000.0,1,1,3,MacGregor,house
429000.0,2,2,3,Ngunnawal,house
468000.0,2,1,3,Isabella Plains,house
493500.0,2,1,3,Rivett,house
512000.0,2,2,3,Palmerston,house
540000.0,0,2,3,Chifley,house
665000.0,2,2,4,Nicholls,house
697000.0,1,1,3,Dickson,house
850000.0,2,3,7,Nicholls,house
1410000.0,2,2,3,Turner,house
550000.0,1,1,3,Melba,house
365000.0,1,2,2,Waramanga,house
440000.0,1,1,3,Weston,house
455000.0,2,3,4,Latham,house
481000.0,2,2,3,Palmerston,house
515000.0,2,1,3,Kaleen,house
531000.0,2,2,4,Dunlop,house
555000.0,0,2,4,Evatt,house
580000.0,0,2,4,Page,house
585000.0,2,1,4,MacGregor,house
632000.0,0,1,3,Downer,house
777000.0,4,1,6,Kaleen,house
845000.0,2,1,3,Curtin,house
850000.0,2,2,4,Crace,house
2150000.0,2,3,4,Forrest,house
675000.0,2,2,3,Greenway,house
675000.0,2,2,4,Amaroo,house
550000.0,4,2,4,Gordon,house
342000.0,1,3,2,Florey,house
410000.0,1,1,3,Higgins,house
422386.0,4,1,3,Gordon,house
430000.0,2,1,3,Kambah,house
480000.0,3,2,3,Flynn,house
490000.0,1,1,3,Macarthur,house
512500.0,2,2,4,Theodore,house
520000.0,1,1,3,Giralang,house
525000.0,1,2,2,Kingston,house
547000.0,0,2,3,Macarthur,house
610000.0,2,2,4,Harrison,house
637500.0,3,2,4,Uriarra Village,house
680000.0,2,3,4,Crace,house
450000.0,2,1,3,Kambah,house
371000.0,1,2,3,Isabella Plains,house
422000.0,3,1,4,Spence,house
430000.0,2,1,3,Florey,house
480000.0,1,1,3,Page,house
482000.0,2,2,3,Palmerston,house
552000.0,2,2,4,Gordon,house
588000.0,1,2,3,Curtin,house
595000.0,2,1,4,Duffy,house
602000.0,2,1,3,Pearce,house
606000.0,3,2,4,Wanniassa,house
617000.0,2,2,4,Chapman,house
640000.0,2,2,4,Pearce,house
680000.0,1,2,4,Hackett,house
693000.0,2,1,3,Lyons,house
695000.0,6,2,3,Watson,house
695000.0,2,1,3,Lyons,house
850000.0,2,3,4,Nicholls,house
885000.0,2,1,4,Rivett,house
890000.0,2,2,3,Ainslie,house
1000000.0,2,1,3,Deakin,house
1070000.0,2,2,5,Red Hill,house
1150000.0,2,3,5,Bruce,house
1250000.0,2,2,6,Red Hill,house
675000.0,2,2,4,Bonner,house
378000.0,1,1,1,Wanniassa,house
387000.0,0,1,3,Ngunnawal,house
391000.0,2,2,4,Bonner,house
475500.0,2,2,3,Dunlop,house
505500.0,2,2,3,Bonython,house
560100.0,2,2,4,Stirling,house
685000.0,2,3,4,Crace,house
835000.0,2,2,4,Palmerston,house
350000.0,1,1,3,Calwell,house
273000.0,1,2,2,Curtin,house
381000.0,0,1,3,Evatt,house
472000.0,1,2,3,Rivett,house
505000.0,1,2,3,Waramanga,house
624000.0,1,2,3,Pearce,house
625000.0,2,2,4,Harrison,house
670000.0,2,2,3,Narrabundah,house
812500.0,2,2,3,Lyneham,house
435000.0,2,2,3,Bruce,house
463000.0,0,1,3,MacGregor,house
505000.0,2,2,3,Fisher,house
511000.0,3,1,3,Holder,house
525000.0,1,2,3,Weston,house
548000.0,0,2,2,Watson,house
599000.0,2,1,4,Forde,house
671001.0,2,2,4,Harrison,house
695000.0,2,2,4,Ngunnawal,house
550000.0,3,2,4,Melba,house
675000.0,1,3,3,Lyons,house
355000.0,1,2,2,Forde,house
360000.0,1,1,3,Isabella Plains,house
365000.0,1,1,3,Nicholls,house
392000.0,2,1,3,Theodore,house
420000.0,1,2,3,Casey,house
432000.0,1,3,3,Casey,house
527500.0,2,2,4,Gordon,house
570000.0,2,2,4,Bonner,house
610000.0,2,1,3,Watson,house
620000.0,1,1,3,Lyons,house
620000.0,2,2,4,Gungahlin,house
650000.0,2,2,4,Casey,house
772000.0,0,1,3,Dickson,house
810000.0,1,2,3,Garran,house
865000.0,2,3,3,Chifley,house
870000.0,2,2,4,Chapman,house
1155000.0,2,2,3,Turner,house
1290000.0,4,3,4,Griffith,house
450000.0,2,2,3,Holt,house
875000.0,4,2,4,Narrabundah,house
457500.0,2,1,3,Chisholm,house
460000.0,2,2,4,Dunlop,house
483000.0,1,1,4,Kambah,house
490000.0,2,1,3,Rivett,house
497000.0,2,2,4,Kambah,house
500000.0,0,2,4,Melba,house
520000.0,2,2,4,Calwell,house
630000.0,2,1,4,Casey,house
670000.0,0,2,1,Amaroo,house
745000.0,4,1,6,Kambah,house
1203000.0,2,2,4,Ainslie,house
450000.0,1,1,3,Evatt,house
402500.0,2,2,3,Bonython,house
460000.0,2,2,3,Gowrie,house
515000.0,2,2,3,Torrens,house
521000.0,2,2,3,Greenway,house
590000.0,2,2,4,Melba,house
635000.0,2,2,3,Kaleen,house
636000.0,2,2,3,Bonython,house
673500.0,1,1,2,Downer,house
675000.0,2,2,3,Downer,house
726000.0,2,1,4,Forde,house
755000.0,2,3,4,Curtin,house
900000.0,2,3,4,Mawson,house
1175000.0,2,2,5,Aranda,house
1360000.0,4,1,4,Pearce,house
350000.0,1,2,3,MacGregor,house
350000.0,1,1,2,Harrison,house
349000.0,2,1,2,Waramanga,house
360000.0,1,2,3,Ngunnawal,house
380000.0,1,1,3,Scullin,house
430000.0,6,1,3,Isabella Plains,house
460000.0,2,1,3,Wanniassa,house
465000.0,3,2,3,Banks,house
481500.0,2,1,4,Kambah,house
550000.0,2,2,4,Gungahlin,house
585000.0,1,1,4,Fisher,house
620000.0,2,2,4,Chisholm,house
628286.0,2,2,3,Watson,house
665000.0,2,1,4,Duffy,house
680000.0,5,2,4,Gowrie,house
740000.0,2,2,4,Downer,house
820000.0,2,2,5,Kambah,house
450000.0,2,2,4,Chisholm,house
450000.0,4,2,3,Higgins,house
550000.0,2,2,4,Dunlop,house
415000.0,2,2,3,Bonner,house
485000.0,2,2,3,Casey,house
495000.0,2,2,3,Amaroo,house
500000.0,4,1,3,Ngunnawal,house
581000.0,2,2,4,Palmerston,house
590000.0,2,1,4,Florey,house
595000.0,2,2,3,McKellar,house
637000.0,1,2,3,Pearce,house
726500.0,2,1,4,Nicholls,house
750000.0,4,2,5,Banks,house
1330000.0,1,2,3,Kingston,house
675000.0,2,2,3,Farrer,house
450000.0,1,1,2,Hawker,house
485000.0,1,1,3,Downer,house
530000.0,2,2,4,Theodore,house
530000.0,4,2,4,Evatt,house
535000.0,2,2,4,Amaroo,house
646000.0,2,1,3,Lyons,house
649500.0,3,2,4,Fadden,house
720000.0,2,1,4,Franklin,house
770000.0,2,1,4,Watson,house
777500.0,2,2,5,Nicholls,house
825000.0,4,1,4,Hackett,house
852500.0,2,2,4,Forde,house
920000.0,4,3,4,Giralang,house
1135000.0,2,1,3,Griffith,house
450000.0,1,1,3,Calwell,house
550000.0,2,2,4,Melba,house
675000.0,1,2,4,Kaleen,house
290000.0,1,1,1,Belconnen,house
450000.0,2,1,3,Scullin,house
475000.0,2,1,4,MacGregor,house
480000.0,1,2,3,Page,house
510000.0,2,2,4,MacGregor,house
575000.0,2,2,4,Amaroo,house
625000.0,2,2,4,Holder,house
660000.0,2,2,4,Waramanga,house
690000.0,2,2,4,Crace,house
940000.0,2,1,4,Torrens,house
350000.0,1,1,3,Farrer,house
450000.0,1,1,3,Waramanga,house
375000.0,1,1,3,MacGregor,house
440000.0,0,2,4,Latham,house
455000.0,1,1,3,Watson,house
515000.0,2,2,4,Fisher,house
530400.0,1,2,4,Franklin,house
572500.0,1,3,4,Kaleen,house
686000.0,2,1,3,Downer,house
692500.0,2,2,4,Ngunnawal,house
765000.0,1,2,3,Dickson,house
779500.0,3,2,3,Watson,house
875000.0,2,3,4,Aranda,house
365000.0,1,1,3,Richardson,house
385000.0,4,2,3,MacGregor,house
430000.0,2,1,3,Theodore,house
432000.0,1,1,3,Scullin,house
470000.0,1,2,3,Evatt,house
475000.0,4,2,4,Chisholm,house
512000.0,0,1,3,Page,house
532500.0,2,2,4,Kambah,house
540000.0,2,1,4,Dunlop,house
580000.0,2,1,4,Wanniassa,house
620000.0,2,2,4,Amaroo,house
628000.0,0,1,3,Downer,house
670000.0,2,1,4,Kaleen,house
670000.0,1,1,3,Ainslie,house
790000.0,2,1,3,Griffith,house
796000.0,2,3,4,Aranda,house
815000.0,2,2,5,Gordon,house
815000.0,0,1,3,O'Connor,house
870000.0,0,2,4,O'Connor,house
922500.0,1,1,4,Curtin,house
930000.0,4,1,4,Aranda,house
930000.0,2,2,4,Torrens,house
990000.0,2,1,4,Deakin,house
992000.0,4,3,5,Aranda,house
1160000.0,4,3,5,Curtin,house
1280000.0,2,1,4,Ainslie,house
510000.0,4,2,4,Dunlop,house
2000000.0,2,3,3,City,house
450000.0,2,2,4,Isabella Plains,house
352500.0,1,1,3,Isabella Plains,house
375000.0,1,2,3,Dunlop,house
390000.0,2,2,3,Banks,house
390000.0,2,2,3,Banks,house
465000.0,2,2,3,Banks,house
473000.0,2,2,3,Richardson,house
505000.0,1,2,3,Franklin,house
582500.0,2,2,3,Duffy,house
600000.0,1,2,3,Lyons,house
615000.0,2,2,4,Melba,house
350000.0,1,2,2,Belconnen,house
450000.0,2,2,3,Gowrie,house
477500.0,1,2,4,Evatt,house
498000.0,1,2,4,Kambah,house
647000.0,2,2,4,Monash,house
821000.0,2,2,4,Wright,house
950000.0,2,1,4,Garran,house
1025000.0,3,2,4,Aranda,house
359000.0,1,1,3,Ngunnawal,house
430000.0,2,2,3,Nicholls,house
460000.0,2,2,3,MacGregor,house
495000.0,2,1,3,Oxley,house
563000.0,2,1,3,Watson,house
630000.0,7,1,4,Mawson,house
660000.0,2,2,4,Giralang,house
689000.0,1,2,4,Chapman,house
695000.0,2,2,4,Ngunnawal,house
300500.0,1,1,2,Kambah,house
365000.0,2,1,3,Gordon,house
460000.0,2,1,3,Bonython,house
495000.0,2,1,3,Scullin,house
545000.0,2,2,3,Evatt,house
555000.0,3,2,4,Waramanga,house
605000.0,2,2,4,Amaroo,house
605000.0,2,2,4,Fadden,house
630000.0,1,3,4,Aranda,house
670000.0,2,2,4,Nicholls,house
690000.0,2,2,4,Gungahlin,house
550000.0,4,2,3,Torrens,house
250000.0,1,2,1,Franklin,house
342500.0,1,2,3,Conder,house
377000.0,1,1,3,Palmerston,house
430000.0,2,2,3,Amaroo,house
440000.0,2,2,3,Nicholls,house
480000.0,2,1,3,Giralang,house
495000.0,1,2,3,Kambah,house
540000.0,2,2,3,Crace,house
550000.0,2,2,4,Gungahlin,house
624000.0,2,3,4,Kaleen,house
550000.0,1,2,4,Spence,house
440000.0,0,3,4,Higgins,house
530000.0,1,1,3,Cook,house
617000.0,6,1,6,Melba,house
650000.0,1,1,4,Torrens,house
680000.0,2,2,5,Spence,house
705000.0,2,2,4,Giralang,house
725000.0,0,1,4,Kambah,house
747000.0,3,2,4,Pearce,house
786000.0,1,1,3,Curtin,house
820000.0,2,2,3,Kingston,house
1115000.0,2,2,4,Ainslie,house
1183000.0,2,2,4,O'Connor,house
1270000.0,1,2,4,Hughes,house
1420000.0,2,2,4,Curtin,house
1460000.0,4,2,4,Narrabundah,house
1715000.0,3,2,3,Reid,house
350000.0,1,1,2,Holt,house
335000.0,2,2,3,Nicholls,house
335000.0,2,2,2,Florey,house
355000.0,1,1,3,Theodore,house
385000.0,2,2,3,Dunlop,house
513000.0,2,1,3,Wanniassa,house
520000.0,2,2,4,Flynn,house
562000.0,3,3,4,Melba,house
595000.0,2,2,4,Calwell,house
650500.0,2,2,4,Giralang,house
700000.0,2,2,4,Farrer,house
1100000.0,1,3,5,Deakin,house
1300000.0,3,3,5,Nicholls,house
350000.0,1,1,2,Holt,house
379000.0,1,1,3,Latham,house
535000.0,2,1,4,Kambah,house
548500.0,2,3,6,Calwell,house
555000.0,1,1,4,Waramanga,house
572000.0,2,1,4,Rivett,house
450000.0,2,1,3,Latham,house
875000.0,2,3,4,Chapman,house
350000.0,1,1,3,Isabella Plains,house
375000.0,1,1,2,Casey,house
418000.0,0,1,3,Kambah,house
445000.0,1,1,3,Holt,house
460000.0,0,2,3,Melba,house
561000.0,2,2,3,Spence,house
578000.0,2,2,4,Rivett,house
588000.0,0,1,3,Ainslie,house
650000.0,2,2,4,Forde,house
675000.0,2,2,4,Casey,house
550000.0,2,2,3,Kaleen,house
550000.0,2,1,4,Florey,house
350000.0,2,1,3,Charnwood,house
405000.0,1,1,3,Theodore,house
415000.0,1,1,3,Watson,house
433000.0,1,1,3,Holt,house
560000.0,2,2,3,Chapman,house
560000.0,2,2,4,Palmerston,house
585000.0,2,2,3,Watson,house
652000.0,2,2,4,Conder,house
450000.0,2,1,3,Dunlop,house
550000.0,3,1,4,MacGregor,house
320000.0,1,2,3,Ngunnawal,house
386600.0,1,1,3,Monash,house
387000.0,2,1,3,Holt,house
400000.0,1,1,3,Greenway,house
440000.0,2,1,3,Kambah,house
475000.0,2,1,3,MacGregor,house
490000.0,2,2,3,Dunlop,house
500000.0,1,1,4,Kambah,house
500000.0,1,2,4,Kambah,house
505000.0,2,2,4,Dunlop,house
510000.0,2,1,3,Holder,house
540000.0,4,2,4,Gordon,house
656000.0,2,1,4,Ngunnawal,house
740000.0,2,2,5,Bonner,house
780000.0,1,2,4,Chifley,house
785000.0,2,2,4,Crace,house
820000.0,2,2,3,O'Connor,house
550000.0,2,1,3,Cook,house
550000.0,1,2,3,Chifley,house
377000.0,1,1,2,Watson,house
417000.0,1,1,3,Theodore,house
477000.0,2,2,3,Evatt,house
590000.0,3,2,3,Waramanga,house
750000.0,2,1,4,Flynn,house
1010000.0,2,3,4,Weetangera,house
975000.0,3,1,5,Kambah,house
490000.0,0,2,4,Chisholm,house
350000.0,1,1,3,Gordon,house
350000.0,1,1,3,Charnwood,house
272000.0,2,1,3,Charnwood,house
369200.0,1,2,3,Florey,house
402000.0,1,2,4,Ngunnawal,house
415000.0,1,1,3,Dunlop,house
435000.0,1,2,3,Dunlop,house
490000.0,2,2,3,MacGregor,house
491000.0,1,1,3,Evatt,house
500000.0,2,2,4,Richardson,house
615000.0,2,1,4,Franklin,house
650000.0,2,1,4,Kaleen,house
800000.0,2,2,4,Flynn,house
865000.0,2,2,4,Weston,house
918000.0,3,2,6,Watson,house
379550.0,1,1,3,Gordon,house
416000.0,2,2,3,Nicholls,house
425000.0,2,2,3,Gordon,house
441000.0,2,1,3,Ngunnawal,house
485500.0,2,2,3,Wanniassa,house
656600.0,2,1,4,Harrison,house
680000.0,2,2,5,Bonner,house
450000.0,1,1,2,Hackett,house
675000.0,2,2,5,Macquarie,house
445000.0,0,1,3,Kambah,house
451000.0,1,2,3,Kaleen,house
478000.0,2,2,3,Forde,house
545000.0,3,1,4,MacGregor,house
546000.0,2,1,4,Casey,house
630000.0,1,1,3,Torrens,house
685500.0,2,2,3,Lyneham,house
1100000.0,2,1,4,Chifley,house
350000.0,2,2,4,Harrison,house
364250.0,3,1,2,Florey,house
420000.0,1,1,3,Watson,house
446000.0,2,2,3,Charnwood,house
452500.0,0,1,3,Florey,house
555500.0,3,2,4,Gordon,house
595000.0,3,2,4,Oxley,house
605000.0,4,3,5,Theodore,house
660000.0,2,2,3,Turner,house
671555.0,1,2,3,Campbell,house
951000.0,2,3,6,Lyneham,house
450000.0,2,2,3,Isabella Plains,house
2000000.0,3,3,5,Isaacs,house
375000.0,1,1,3,Chisholm,house
471500.0,2,2,3,Gordon,house
487500.0,2,1,3,Evatt,house
530000.0,0,2,4,Evatt,house
550000.0,3,1,3,Duffy,house
556000.0,2,1,3,Gowrie,house
560000.0,2,2,3,Fraser,house
605000.0,2,1,4,Melba,house
613000.0,2,2,3,Bruce,house
615000.0,2,2,3,Isaacs,house
630000.0,2,2,4,Isaacs,house
655000.0,2,3,3,Wanniassa,house
655000.0,1,2,3,Chifley,house
683000.0,2,2,3,Chifley,house
684000.0,2,2,4,Fraser,house
755000.0,2,2,4,Duffy,house
762000.0,0,1,4,Downer,house
814000.0,2,4,3,Hughes,house
905000.0,2,2,0,Farrer,house
975000.0,2,1,4,Garran,house
1045000.0,0,1,4,Hughes,house
1075000.0,2,3,4,Farrer,house
350000.0,1,1,2,Charnwood,house
405000.0,2,2,3,Latham,house
410000.0,0,1,3,Gordon,house
441000.0,2,1,3,Calwell,house
444950.0,1,2,3,Ngunnawal,house
445000.0,0,2,3,Harrison,house
449975.0,1,2,3,Kambah,house
477500.0,2,1,4,Kambah,house
480000.0,1,2,3,Bonner,house
538000.0,2,2,4,Isabella Plains,house
635000.0,2,2,4,Fadden,house
643000.0,2,2,4,Crace,house
650000.0,2,2,4,Palmerston,house
870000.0,0,1,3,Narrabundah,house
946000.0,2,3,4,Fadden,house
350000.0,1,1,0,Calwell,house
350000.0,2,2,2,Bruce,house
345000.0,1,2,3,MacGregor,house
455000.0,2,2,2,Braddon,house
460000.0,2,2,4,Kambah,house
571500.0,2,2,4,Casey,house
625000.0,2,2,3,Lyons,house
675000.0,2,2,4,Nicholls,house
900000.0,2,1,4,Pearce,house
1275000.0,4,3,7,O'Malley,house
1750000.0,3,3,4,Yarralumla,house
350000.0,1,1,3,Ngunnawal,house
399000.0,3,1,3,Theodore,house
430000.0,2,1,4,Charnwood,house
450000.0,1,2,3,Flynn,house
494000.0,2,2,2,Lyneham,house
580000.0,1,2,3,McKellar,house
595000.0,2,2,3,Wanniassa,house
815000.0,2,2,4,Ainslie,house
978000.0,2,1,4,Torrens,house
550000.0,2,2,2,City,house
411500.0,1,2,2,Spence,house
423000.0,1,2,3,MacGregor,house
508000.0,3,1,3,Fisher,house
620000.0,2,2,3,Greenway,house
920000.0,4,2,4,Isaacs,house
