price,parking,bathrooms,bedrooms,suburb,propertyType,quarters,seasons
420000.0,2,1,3,Gordon,house,q1,spring
485000.0,4,2,3,Kambah,house,q1,spring
500000.0,2,1,3,Higgins,house,q1,spring
688000.0,2,2,4,Harrison,house,q1,spring
710000.0,2,2,4,Harrison,house,q1,spring
765000.0,2,1,4,Ngunnawal,house,q1,spring
900000.0,2,2,4,Casey,house,q1,spring
450000.0,2,2,3,Moncrieff,house,q2,spring
365000.0,1,1,2,Fisher,house,q2,spring
430000.0,2,1,3,Gilmore,house,q2,spring
460000.0,3,2,3,Oxley,house,q2,spring
530000.0,1,2,3,Kaleen,house,q2,spring
536000.0,2,1,3,Evatt,house,q2,spring
554000.0,0,2,3,Calwell,house,q2,spring
555000.0,2,2,4,Richardson,house,q2,spring
670000.0,2,2,4,Monash,house,q2,spring
450000.0,1,2,3,Kambah,house,q2,spring
550000.0,0,2,4,Kambah,house,q2,spring
378000.0,1,1,2,Franklin,house,q2,spring
460000.0,1,1,3,Phillip,house,q2,spring
475000.0,2,1,3,Scullin,house,q2,spring
489000.0,4,2,3,Monash,house,q2,spring
616500.0,2,2,4,Casey,house,q2,spring
655000.0,2,2,4,Evatt,house,q2,spring
700000.0,2,2,4,Forde,house,q2,spring
830000.0,1,1,4,Lyons,house,q2,spring
948000.0,2,2,6,Lawson,house,q2,spring
957000.0,2,2,4,Dickson,house,q2,spring
1020000.0,1,2,4,Ainslie,house,q2,spring
1050000.0,2,2,4,Forde,house,q2,spring
550000.0,2,1,3,Chifley,house,q2,summer
390000.0,1,1,3,Holt,house,q2,summer
411000.0,2,1,3,Ngunnawal,house,q2,summer
502000.0,1,1,3,Evatt,house,q2,summer
515000.0,2,1,4,MacGregor,house,q2,summer
525000.0,2,2,4,Amaroo,house,q2,summer
536000.0,2,2,4,Holt,house,q2,summer
547500.0,4,2,3,Duffy,house,q2,summer
559500.0,2,1,4,Isabella Plains,house,q2,summer
673000.0,2,1,4,Calwell,house,q2,summer
686000.0,1,1,3,Hughes,house,q2,summer
795000.0,2,2,4,Isaacs,house,q2,summer
815000.0,1,1,3,O'Connor,house,q2,summer
857000.0,2,2,3,Fisher,house,q2,summer
900000.0,2,2,4,Watson,house,q2,summer
932500.0,2,2,4,Kambah,house,q2,summer
1045000.0,2,2,4,Kambah,house,q2,summer
1061000.0,1,2,3,Narrabundah,house,q2,summer
1109000.0,4,2,4,Ainslie,house,q2,summer
450000.0,2,2,3,Ngunnawal,house,q3,summer
350000.0,2,2,3,Belconnen,house,q3,summer
675000.0,5,2,4,Oxley,house,q3,summer
335000.0,1,1,2,Belconnen,house,q3,summer
335000.0,1,1,2,Gordon,house,q3,summer
455000.0,2,1,3,Richardson,house,q3,summer
457000.0,2,1,3,Chisholm,house,q3,summer
465000.0,2,2,4,Belconnen,house,q3,summer
470000.0,2,2,3,Flynn,house,q3,summer
479000.0,2,2,3,Amaroo,house,q3,summer
630000.0,2,2,4,Flynn,house,q3,summer
660000.0,3,3,4,Evatt,house,q3,summer
661000.0,2,3,4,Scullin,house,q3,summer
965000.0,2,2,4,Bruce,house,q3,summer
1225000.0,2,1,5,Curtin,house,q3,summer
350000.0,1,2,3,Conder,house,q3,fall
450000.0,1,1,2,Evatt,house,q3,fall
450000.0,2,2,3,Casey,house,q3,fall
550000.0,2,1,4,Wanniassa,house,q3,fall
450000.0,2,3,3,Coombs,house,q3,fall
395000.0,1,1,3,Banks,house,q3,fall
435000.0,1,1,3,Higgins,house,q3,fall
451000.0,1,1,4,Wanniassa,house,q3,fall
460000.0,1,1,3,Casey,house,q3,fall
469000.0,2,2,2,Crace,house,q3,fall
514111.0,1,1,3,McKellar,house,q3,fall
572000.0,2,2,3,Watson,house,q3,fall
880000.0,2,2,4,Coombs,house,q3,fall
905000.0,2,1,3,Gungahlin,house,q3,fall
1910000.0,2,3,5,Deakin,house,q3,fall
350000.0,1,1,2,Palmerston,house,q4,fall
456000.0,1,1,3,Ngunnawal,house,q4,fall
475000.0,2,1,2,Phillip,house,q4,fall
485000.0,1,1,3,MacGregor,house,q4,fall
515000.0,2,2,3,Florey,house,q4,fall
541000.0,2,2,3,Watson,house,q4,fall
560625.0,2,2,3,Moncrieff,house,q4,fall
605000.0,2,1,4,Harrison,house,q4,fall
627500.0,3,2,3,Monash,house,q4,fall
685000.0,2,1,4,Conder,house,q4,fall
700000.0,2,2,4,Evatt,house,q4,fall
450000.0,3,1,3,Monash,house,q4,fall
350000.0,1,4,3,Kambah,house,q4,fall
430000.0,1,2,3,Watson,house,q4,fall
431500.0,2,2,2,Crace,house,q4,fall
459000.0,2,1,3,MacGregor,house,q4,fall
476500.0,2,2,4,Theodore,house,q4,fall
480000.0,3,1,3,Florey,house,q4,fall
565000.0,2,1,3,Rivett,house,q4,fall
600000.0,3,2,6,Oaks Estate,house,q4,fall
790000.0,2,2,5,Bruce,house,q4,fall
820000.0,2,2,4,Lawson,house,q4,fall
361000.0,2,2,3,Bonner,house,q4,winter
417000.0,1,1,2,Lyneham,house,q4,winter
420000.0,2,1,3,Charnwood,house,q4,winter
445000.0,1,2,3,Fraser,house,q4,winter
467000.0,2,1,3,Monash,house,q4,winter
477000.0,2,1,3,Richardson,house,q4,winter
479000.0,2,2,3,Amaroo,house,q4,winter
507000.0,0,2,4,Richardson,house,q4,winter
575000.0,2,1,4,Conder,house,q4,winter
585000.0,3,2,4,Wanniassa,house,q4,winter
585000.0,4,2,4,Wanniassa,house,q4,winter
610500.0,2,1,4,Ngunnawal,house,q4,winter
770000.0,2,2,4,Nicholls,house,q4,winter
807000.0,1,1,4,Hackett,house,q4,winter
905000.0,2,1,4,Crace,house,q4,winter
1050000.0,6,2,6,Hall,house,q4,winter
1300000.0,2,3,5,Farrer,house,q4,winter
875000.0,2,2,4,Narrabundah,house,q3,summer
417500.0,2,1,3,Dunlop,house,q3,summer
476500.0,1,1,3,Scullin,house,q3,summer
545000.0,1,2,3,Fraser,house,q3,summer
560000.0,2,2,4,Gilmore,house,q3,summer
597500.0,2,2,4,Calwell,house,q3,summer
605000.0,4,2,4,Holder,house,q3,summer
609000.0,3,2,4,Holt,house,q3,summer
655000.0,1,1,3,Waramanga,house,q3,summer
680500.0,3,3,5,Giralang,house,q3,summer
687500.0,2,1,4,Duffy,house,q3,summer
690000.0,2,1,3,Curtin,house,q3,summer
700000.0,2,2,4,Farrer,house,q3,summer
735000.0,3,2,5,Uriarra Village,house,q3,summer
840000.0,1,2,3,Ainslie,house,q3,summer
870000.0,1,1,4,Lyons,house,q3,summer
900000.0,2,3,4,Garran,house,q3,summer
930000.0,1,3,3,Red Hill,house,q3,summer
1200000.0,0,2,5,Deakin,house,q3,summer
490000.0,2,2,3,Ngunnawal,house,q3,summer
440000.0,1,2,3,Bonner,house,q3,summer
470000.0,1,1,2,Kingston,house,q3,summer
950000.0,2,2,4,Gungahlin,house,q3,summer
340000.0,1,2,2,Ngunnawal,house,q3,summer
405000.0,2,1,3,Isabella Plains,house,q3,summer
455000.0,0,2,6,Ngunnawal,house,q3,summer
475000.0,2,2,3,Holt,house,q3,summer
590000.0,2,2,4,Gordon,house,q3,summer
609000.0,3,2,4,Theodore,house,q3,summer
760000.0,2,2,4,Wright,house,q3,summer
820000.0,2,2,4,Calwell,house,q3,summer
908000.0,2,1,4,Lyons,house,q3,summer
675000.0,6,1,4,Melba,house,q3,summer
340000.0,1,1,2,Florey,house,q3,summer
377000.0,2,1,3,Isabella Plains,house,q3,summer
460000.0,4,1,3,Isabella Plains,house,q3,summer
480000.0,2,2,2,Mawson,house,q3,summer
500000.0,1,1,3,Gowrie,house,q3,summer
522000.0,1,2,3,Melba,house,q3,summer
565000.0,3,1,3,Rivett,house,q3,summer
646000.0,2,2,4,Kaleen,house,q3,summer
820000.0,1,1,4,Hughes,house,q3,summer
331000.0,1,1,1,Turner,house,q3,summer
535000.0,2,2,3,Forde,house,q3,summer
569000.0,2,1,4,Spence,house,q3,summer
588000.0,3,2,4,Fisher,house,q3,summer
612000.0,2,1,3,Ngunnawal,house,q3,summer
710000.0,3,2,3,Ainslie,house,q3,summer
875000.0,2,2,3,Deakin,house,q3,summer
371000.0,1,2,2,Bonner,house,q3,summer
399000.0,1,2,3,Holt,house,q3,summer
468000.0,2,2,3,Belconnen,house,q3,summer
485000.0,2,2,3,MacGregor,house,q3,summer
508000.0,2,2,3,Phillip,house,q3,summer
515000.0,2,1,3,Florey,house,q3,summer
590000.0,3,2,4,Spence,house,q3,summer
596500.0,1,1,3,Kaleen,house,q3,summer
635000.0,4,2,4,Kambah,house,q3,summer
650000.0,2,1,4,Forde,house,q3,summer
655000.0,2,2,4,Wanniassa,house,q3,summer
655000.0,2,2,4,Calwell,house,q3,summer
765000.0,2,2,4,Casey,house,q3,summer
803000.0,2,3,4,Evatt,house,q3,summer
875000.0,2,3,4,Gungahlin,house,q3,summer
411500.0,1,2,3,Bonner,house,q3,summer
530000.0,1,2,4,Richardson,house,q3,summer
535000.0,2,2,3,Ngunnawal,house,q3,summer
575000.0,1,1,3,Torrens,house,q3,summer
632000.0,2,1,3,Hackett,house,q3,summer
634000.0,2,2,4,Forde,house,q3,summer
690000.0,1,1,3,Chifley,house,q3,summer
701000.0,2,2,4,Torrens,house,q3,summer
704000.0,3,2,4,Gowrie,house,q3,summer
705000.0,2,1,4,Holder,house,q3,summer
786000.0,1,2,4,Narrabundah,house,q3,summer
792000.0,1,2,3,Ainslie,house,q3,summer
801000.0,2,2,4,Ngunnawal,house,q3,summer
1190000.0,3,2,5,Nicholls,house,q3,summer
675000.0,2,3,0,Theodore,house,q3,summer
445000.0,2,1,3,Calwell,house,q3,summer
550000.0,2,2,4,Gilmore,house,q3,summer
390500.0,1,1,2,MacGregor,house,q3,summer
506000.0,3,2,3,Kambah,house,q3,summer
520000.0,2,1,4,Conder,house,q3,summer
530000.0,4,2,4,Monash,house,q3,summer
570000.0,2,2,3,Gilmore,house,q3,summer
720000.0,2,2,4,Casey,house,q3,summer
765000.0,2,2,4,Nicholls,house,q3,summer
830000.0,1,2,3,Curtin,house,q3,summer
900000.0,3,2,4,Calwell,house,q3,summer
980000.0,2,2,4,Curtin,house,q3,summer
1030000.0,4,3,4,O'Malley,house,q3,summer
550000.0,2,1,3,Flynn,house,q3,summer
320000.0,1,2,2,Ngunnawal,house,q3,summer
376000.0,2,2,2,Casey,house,q3,summer
432000.0,2,1,2,Bruce,house,q3,summer
480000.0,3,3,3,Wanniassa,house,q3,summer
500000.0,1,2,3,Fraser,house,q3,summer
547500.0,2,2,4,Waramanga,house,q3,summer
555000.0,2,2,3,Dunlop,house,q3,summer
620000.0,2,2,4,Banks,house,q3,summer
900000.0,0,1,3,O'Connor,house,q3,summer
875000.0,3,2,4,Aranda,house,q3,summer
675000.0,2,2,5,Gordon,house,q3,summer
350000.0,2,2,2,Moncrieff,house,q3,summer
435000.0,1,1,2,Cook,house,q3,summer
438000.0,1,2,3,Jacka,house,q3,summer
485000.0,2,2,2,Weston,house,q3,summer
495000.0,2,2,3,Ngunnawal,house,q3,summer
530000.0,2,2,4,Kambah,house,q3,summer
534000.0,2,2,4,Chisholm,house,q3,summer
570000.0,2,2,3,Wanniassa,house,q3,summer
650000.0,2,2,4,Evatt,house,q3,summer
675000.0,3,1,4,Kambah,house,q3,summer
335000.0,1,1,3,Calwell,house,q3,summer
372000.0,1,1,3,Latham,house,q3,summer
383000.0,1,1,3,Gordon,house,q3,summer
450000.0,1,2,3,Wanniassa,house,q3,summer
450000.0,2,2,4,Gordon,house,q3,summer
477500.0,2,1,3,Isabella Plains,house,q3,summer
562000.0,2,1,3,Stirling,house,q3,summer
570000.0,2,2,4,Giralang,house,q3,summer
580500.0,3,2,3,Kambah,house,q3,summer
595000.0,2,2,3,Braddon,house,q3,summer
615000.0,2,2,4,Hawker,house,q3,summer
625000.0,2,2,3,Nicholls,house,q3,summer
660000.0,1,1,3,Garran,house,q3,summer
669000.0,2,3,4,Chapman,house,q3,summer
685000.0,2,2,4,Forde,house,q3,summer
685000.0,2,1,4,Ngunnawal,house,q3,summer
715000.0,2,2,4,Banks,house,q3,summer
810000.0,3,2,4,Duffy,house,q3,summer
450000.0,0,1,3,Isabella Plains,house,q3,summer
350000.0,1,1,3,Isabella Plains,house,q3,summer
405000.0,2,2,3,Holt,house,q3,summer
449000.0,1,2,3,Kambah,house,q3,summer
471000.0,2,2,3,Dunlop,house,q3,summer
490000.0,1,1,3,Wanniassa,house,q3,summer
505000.0,2,2,4,Latham,house,q3,summer
520000.0,2,2,3,Gungahlin,house,q3,summer
540000.0,6,2,4,Isabella Plains,house,q3,summer
655000.0,2,2,4,Bonner,house,q3,summer
710000.0,2,2,4,Franklin,house,q3,summer
790000.0,3,2,4,Page,house,q3,summer
830000.0,0,1,3,Hackett,house,q3,summer
990000.0,2,2,6,Hughes,house,q3,summer
675000.0,2,1,4,Harrison,house,q3,summer
2000000.0,1,1,3,O'Connor,house,q3,summer
2000000.0,2,3,5,Bruce,house,q3,summer
472000.0,2,1,3,Holt,house,q3,summer
521000.0,1,2,3,Melba,house,q3,summer
540000.0,2,2,3,Gowrie,house,q3,summer
675000.0,2,1,3,Torrens,house,q3,summer
675000.0,2,2,4,Giralang,house,q3,summer
700000.0,2,2,3,Mawson,house,q3,summer
790000.0,2,1,3,Weston,house,q3,summer
813000.0,1,1,3,Lyons,house,q3,summer
858000.0,1,2,3,Curtin,house,q3,summer
870000.0,1,1,3,O'Connor,house,q3,summer
916000.0,3,1,3,Hughes,house,q3,summer
950000.0,1,1,3,Red Hill,house,q3,summer
960000.0,7,2,7,Cook,house,q3,summer
1010000.0,2,1,3,Ainslie,house,q3,summer
1020000.0,1,1,3,Griffith,house,q3,summer
1320000.0,2,2,3,Yarralumla,house,q3,summer
1370000.0,2,1,4,Lyons,house,q3,summer
1433000.0,2,3,4,Campbell,house,q3,summer
1630000.0,0,2,5,Yarralumla,house,q3,summer
3400000.0,2,4,6,Forrest,house,q3,summer
675000.0,2,2,4,Weston,house,q3,summer
550000.0,2,1,3,Watson,house,q3,summer
302000.0,1,1,2,Kambah,house,q3,summer
327500.0,1,2,2,Kambah,house,q3,summer
330000.0,1,3,2,Casey,house,q3,summer
357000.0,1,2,2,Holt,house,q3,summer
460000.0,1,3,2,Weston,house,q3,summer
496100.0,2,2,3,Wanniassa,house,q3,summer
500000.0,1,2,3,Watson,house,q3,summer
640000.0,2,2,4,Harrison,house,q3,summer
700000.0,2,2,4,Casey,house,q3,summer
735000.0,2,2,4,Amaroo,house,q3,summer
880000.0,2,1,4,Casey,house,q3,summer
901000.0,4,2,6,Waramanga,house,q3,summer
982000.0,3,1,3,Narrabundah,house,q3,summer
550000.0,2,1,3,Rivett,house,q3,summer
350000.0,3,1,3,Theodore,house,q3,summer
240000.0,1,1,1,Bruce,house,q3,summer
391000.0,1,2,2,Ngunnawal,house,q3,summer
406000.0,1,2,3,Ngunnawal,house,q3,summer
420000.0,2,1,3,Gilmore,house,q3,summer
600000.0,2,3,3,Crace,house,q3,summer
750000.0,2,2,4,Hawker,house,q3,summer
755000.0,2,1,4,Bonner,house,q3,summer
860000.0,2,3,6,Calwell,house,q3,summer
875000.0,3,2,4,Weetangera,house,q3,summer
312000.0,2,2,3,Bonner,house,q3,summer
397500.0,1,1,3,Evatt,house,q3,summer
421500.0,1,2,3,McKellar,house,q3,summer
425000.0,2,2,3,Gordon,house,q3,summer
439000.0,1,1,3,Scullin,house,q3,summer
460000.0,2,2,3,Monash,house,q3,summer
465000.0,2,2,3,Flynn,house,q3,summer
499000.0,2,2,3,Greenway,house,q3,summer
500000.0,2,2,3,Spence,house,q3,summer
519000.0,4,1,3,Spence,house,q3,summer
535000.0,2,2,4,Dunlop,house,q3,summer
550000.0,2,1,3,MacGregor,house,q3,summer
569000.0,2,2,4,Wanniassa,house,q3,summer
612000.0,3,2,4,Flynn,house,q3,summer
653000.0,3,2,3,Bruce,house,q3,summer
685000.0,4,2,4,Mawson,house,q3,summer
725000.0,2,2,4,Gowrie,house,q3,summer
875000.0,2,2,3,Narrabundah,house,q1,winter
550000.0,1,1,2,Kingston,house,q1,winter
675000.0,2,2,4,Duffy,house,q1,winter
350000.0,1,1,3,Holt,house,q1,winter
460000.0,2,2,3,Calwell,house,q1,winter
505000.0,2,1,3,Evatt,house,q1,winter
570000.0,2,2,4,Gowrie,house,q1,winter
690000.0,2,1,3,Curtin,house,q1,winter
879000.0,1,1,4,Curtin,house,q1,winter
450000.0,1,2,2,Pearce,house,q1,winter
550000.0,1,2,4,Gordon,house,q1,winter
450000.0,1,1,3,MacGregor,house,q1,winter
360000.0,1,1,2,Palmerston,house,q1,winter
399000.0,2,1,3,Gordon,house,q1,winter
410000.0,1,1,2,Forde,house,q1,winter
440000.0,1,2,3,Kambah,house,q1,winter
440000.0,1,2,3,Harrison,house,q1,winter
450000.0,1,2,3,Bonner,house,q1,winter
496000.0,2,3,2,Chapman,house,q1,winter
550500.0,4,3,4,Gowrie,house,q1,winter
590000.0,2,2,4,Conder,house,q1,winter
685000.0,2,1,4,Spence,house,q1,winter
795000.0,1,3,5,Torrens,house,q1,winter
1005500.0,4,1,2,Red Hill,house,q1,winter
875000.0,1,2,3,Ainslie,house,q1,spring
435000.0,1,2,3,Amaroo,house,q1,spring
452000.0,2,1,3,Evatt,house,q1,spring
510000.0,2,1,3,Ngunnawal,house,q1,spring
520000.0,2,2,3,Florey,house,q1,spring
570000.0,4,1,3,Page,house,q1,spring
580000.0,2,2,4,Giralang,house,q1,spring
635000.0,3,3,4,Kambah,house,q1,spring
655000.0,2,1,4,Casey,house,q1,spring
709000.0,2,2,4,Franklin,house,q1,spring
722000.0,1,2,3,Watson,house,q1,spring
735000.0,2,2,4,Duffy,house,q1,spring
755000.0,2,1,4,Harrison,house,q1,spring
760000.0,2,1,3,Downer,house,q1,spring
761000.0,2,2,4,Amaroo,house,q1,spring
795000.0,2,1,4,Kambah,house,q1,spring
845000.0,0,1,3,Ainslie,house,q1,spring
867000.0,1,1,3,Lyneham,house,q1,spring
975000.0,2,2,3,Curtin,house,q1,spring
980000.0,1,2,3,Campbell,house,q1,spring
996000.0,2,2,4,Downer,house,q1,spring
1030000.0,2,2,4,Lyneham,house,q1,spring
1070000.0,2,2,3,Deakin,house,q1,spring
1087500.0,2,2,5,Chapman,house,q1,spring
1090000.0,1,1,3,Hughes,house,q1,spring
1162000.0,1,2,3,Campbell,house,q1,spring
490000.0,1,2,3,Page,house,q2,spring
550000.0,4,2,4,Gowrie,house,q2,spring
385000.0,1,1,3,Monash,house,q2,spring
390000.0,1,1,2,Forde,house,q2,spring
460000.0,1,2,3,Casey,house,q2,spring
480000.0,2,1,3,Kambah,house,q2,spring
482000.0,2,2,4,Bonner,house,q2,spring
515200.0,2,1,4,Ngunnawal,house,q2,spring
560000.0,2,1,4,Holt,house,q2,spring
590000.0,2,2,5,Bruce,house,q2,spring
645000.0,2,1,4,Giralang,house,q2,spring
678000.0,2,2,3,Chapman,house,q2,spring
907000.0,2,2,4,Kambah,house,q2,spring
920000.0,2,4,5,Chapman,house,q2,spring
955000.0,3,2,5,Weetangera,house,q2,spring
1070000.0,0,1,3,Narrabundah,house,q2,spring
339900.0,2,2,2,Amaroo,house,q2,summer
410000.0,1,1,2,Evatt,house,q2,summer
420000.0,1,1,3,Theodore,house,q2,summer
530000.0,1,2,4,Gowrie,house,q2,summer
545000.0,2,2,3,Farrer,house,q2,summer
560000.0,2,2,4,Conder,house,q2,summer
650000.0,2,2,4,Moncrieff,house,q2,summer
670000.0,2,2,4,Theodore,house,q2,summer
700000.0,4,2,4,Kaleen,house,q2,summer
830000.0,1,2,3,Curtin,house,q2,summer
846000.0,2,2,5,Conder,house,q2,summer
866000.0,2,2,5,Harrison,house,q2,summer
425000.0,3,1,3,Calwell,house,q3,summer
425000.0,2,1,3,Dunlop,house,q3,summer
430000.0,2,1,3,Charnwood,house,q3,summer
480000.0,2,2,2,Holder,house,q3,summer
584999.0,4,2,3,Kaleen,house,q3,summer
646000.0,2,1,3,Kaleen,house,q3,summer
820000.0,3,2,4,Downer,house,q3,summer
956000.0,2,3,7,Oxley,house,q3,summer
450000.0,2,3,3,Coombs,house,q3,summer
375000.0,1,2,2,Amaroo,house,q3,summer
395000.0,1,2,3,Bonython,house,q3,summer
395000.0,1,1,3,MacGregor,house,q3,summer
450000.0,2,2,3,Ngunnawal,house,q3,summer
457500.0,2,2,2,Red Hill,house,q3,summer
587500.0,2,2,4,Bonner,house,q3,summer
605000.0,2,2,3,Duffy,house,q3,summer
685000.0,2,2,3,Forde,house,q3,summer
890000.0,2,2,5,Casey,house,q3,summer
450000.0,2,2,3,Phillip,house,q3,fall
550000.0,2,2,3,Lawson,house,q3,fall
400000.0,0,1,2,Theodore,house,q3,fall
425000.0,0,1,3,Bonner,house,q3,fall
430000.0,1,2,3,Wanniassa,house,q3,fall
466000.0,2,1,4,Higgins,house,q3,fall
520000.0,1,2,3,Ngunnawal,house,q3,fall
584000.0,2,1,4,Evatt,house,q3,fall
650000.0,2,2,2,Yarralumla,house,q3,fall
940000.0,3,2,5,Ngunnawal,house,q3,fall
2000000.0,2,2,4,Kingston,house,q4,fall
2000000.0,2,4,4,Forrest,house,q4,fall
360000.0,1,1,3,Florey,house,q4,fall
470000.0,2,1,3,Greenway,house,q4,fall
476000.0,2,2,3,Spence,house,q4,fall
488000.0,2,2,3,Palmerston,house,q4,fall
553000.0,2,2,4,Dunlop,house,q4,fall
557000.0,2,1,3,Spence,house,q4,fall
600000.0,2,2,3,Bruce,house,q4,fall
605000.0,2,1,2,Narrabundah,house,q4,fall
620000.0,2,2,4,Dunlop,house,q4,fall
643000.0,0,1,3,Kaleen,house,q4,fall
666250.0,5,3,5,Higgins,house,q4,fall
670000.0,4,2,4,Bonython,house,q4,fall
675000.0,1,1,3,Cook,house,q4,fall
680000.0,4,1,3,Waramanga,house,q4,fall
697500.0,1,1,4,Chifley,house,q4,fall
770000.0,2,2,3,Amaroo,house,q4,fall
770000.0,2,3,4,Forde,house,q4,fall
820000.0,3,1,3,Duffy,house,q4,fall
1045000.0,2,1,4,Hughes,house,q4,fall
1285000.0,1,2,4,Red Hill,house,q4,fall
1330000.0,2,1,4,Campbell,house,q4,fall
550000.0,2,2,3,Palmerston,house,q4,winter
375000.0,1,1,3,Oxley,house,q4,winter
697500.0,0,1,3,Chifley,house,q4,winter
865000.0,3,2,5,Forde,house,q4,winter
1550000.0,4,2,3,Yarralumla,house,q4,winter
350000.0,1,1,2,Oxley,house,q3,fall
485000.0,2,2,3,Dunlop,house,q3,fall
505000.0,2,2,3,Bonython,house,q3,fall
700000.0,2,2,4,Palmerston,house,q3,fall
760000.0,5,1,3,Hackett,house,q3,fall
840000.0,2,1,5,Fadden,house,q3,fall
550000.0,2,2,3,Macarthur,house,q3,fall
675000.0,1,1,3,Dickson,house,q3,fall
675000.0,2,1,2,Barton,house,q3,fall
390000.0,2,1,3,Dunlop,house,q3,fall
395000.0,1,1,3,Isabella Plains,house,q3,fall
405000.0,2,2,3,Isabella Plains,house,q3,fall
409000.0,1,2,3,MacGregor,house,q3,fall
413000.0,2,2,3,Kambah,house,q3,fall
480000.0,2,2,3,MacGregor,house,q3,fall
480000.0,2,1,3,MacGregor,house,q3,fall
490000.0,1,1,3,Palmerston,house,q3,fall
493000.0,2,2,3,Palmerston,house,q3,fall
523000.0,2,1,3,MacGregor,house,q3,fall
537000.0,4,2,4,Calwell,house,q3,fall
675000.0,2,1,4,Kambah,house,q3,fall
700000.0,2,1,3,Weston,house,q3,fall
750050.0,2,1,4,Harrison,house,q3,fall
830000.0,2,2,4,O'Connor,house,q3,fall
550000.0,2,2,3,Kaleen,house,q3,fall
326000.0,1,2,2,Belconnen,house,q3,fall
380000.0,2,2,3,Holt,house,q3,fall
415000.0,2,2,4,Moncrieff,house,q3,fall
430000.0,1,2,3,Ngunnawal,house,q3,fall
435250.0,2,1,3,Charnwood,house,q3,fall
437500.0,1,1,3,Charnwood,house,q3,fall
470000.0,2,2,3,Melba,house,q3,fall
471500.0,4,1,3,Charnwood,house,q3,fall
507000.0,3,2,3,MacGregor,house,q3,fall
568000.0,2,2,4,Ngunnawal,house,q3,fall
575000.0,1,2,4,Kambah,house,q3,fall
625000.0,2,2,4,Bonner,house,q3,fall
672000.0,2,2,4,Casey,house,q3,fall
740000.0,2,2,3,Weetangera,house,q3,fall
1050000.0,3,2,5,Harrison,house,q3,fall
350000.0,2,2,3,MacGregor,house,q3,fall
450000.0,2,1,3,Calwell,house,q3,fall
450000.0,2,2,2,Braddon,house,q3,fall
550000.0,2,2,3,Moncrieff,house,q3,fall
350000.0,1,1,2,Gordon,house,q3,fall
355000.0,1,1,3,Belconnen,house,q3,fall
359000.0,1,1,3,Holt,house,q3,fall
395000.0,1,1,2,Evatt,house,q3,fall
397000.0,1,1,2,Latham,house,q3,fall
415000.0,2,1,3,Gordon,house,q3,fall
427500.0,2,2,2,Bruce,house,q3,fall
445000.0,1,1,3,Holt,house,q3,fall
450000.0,2,2,3,Kambah,house,q3,fall
478000.0,3,2,3,MacGregor,house,q3,fall
540500.0,2,2,3,Conder,house,q3,fall
620000.0,2,2,4,MacGregor,house,q3,fall
625000.0,2,2,4,Ngunnawal,house,q3,fall
780000.0,2,2,5,Franklin,house,q3,fall
930000.0,2,2,4,Forde,house,q3,fall
960000.0,2,2,4,Harrison,house,q3,fall
1080000.0,2,2,5,Wright,house,q3,fall
1100000.0,3,1,5,Melba,house,q3,fall
1280000.0,1,1,5,O'Connor,house,q3,fall
675000.0,2,2,4,Dunlop,house,q3,fall
482000.0,1,1,3,Scullin,house,q3,fall
501000.0,2,1,4,Florey,house,q3,fall
535000.0,1,1,3,Latham,house,q3,fall
540000.0,4,1,3,Fisher,house,q3,fall
588000.0,2,1,4,MacGregor,house,q3,fall
610000.0,2,2,4,Calwell,house,q3,fall
625000.0,2,1,4,Flynn,house,q3,fall
660000.0,2,1,3,Downer,house,q3,fall
677000.0,1,1,3,Lyons,house,q3,fall
685000.0,1,1,3,Hackett,house,q3,fall
750000.0,2,1,5,Farrer,house,q3,fall
793000.0,0,1,3,Watson,house,q3,fall
805000.0,1,1,3,Curtin,house,q3,fall
821000.0,2,2,4,Mawson,house,q3,fall
850000.0,2,2,5,Fadden,house,q3,fall
870000.0,2,2,4,Fadden,house,q3,fall
960000.0,3,2,3,Deakin,house,q3,fall
1000000.0,2,2,5,Pearce,house,q3,fall
1030000.0,2,3,6,Chapman,house,q3,fall
1265000.0,3,3,5,Mawson,house,q3,fall
1339000.0,2,3,3,Griffith,house,q3,fall
1372000.0,2,2,4,Narrabundah,house,q3,fall
1450000.0,2,2,3,Yarralumla,house,q3,fall
1610000.0,2,4,4,Yarralumla,house,q3,fall
550000.0,0,1,4,Kambah,house,q3,fall
385000.0,1,2,3,MacGregor,house,q3,fall
520000.0,2,2,4,Dunlop,house,q3,fall
590000.0,1,2,3,Waramanga,house,q3,fall
630000.0,2,2,4,Nicholls,house,q3,fall
650000.0,4,2,3,Gowrie,house,q3,fall
660000.0,0,2,3,Duffy,house,q3,fall
840000.0,2,2,7,Casey,house,q3,fall
850000.0,4,3,3,Garran,house,q3,fall
935000.0,2,1,4,O'Malley,house,q3,fall
1090000.0,0,1,4,Farrer,house,q3,fall
675000.0,2,1,4,Bonner,house,q3,fall
440000.0,2,1,2,Chifley,house,q3,fall
455000.0,2,2,3,Kambah,house,q3,fall
467000.0,2,2,3,Bonython,house,q3,fall
510000.0,2,2,3,Moncrieff,house,q3,fall
585000.0,2,2,4,Bonner,house,q3,fall
650000.0,2,2,4,Nicholls,house,q3,fall
718500.0,2,2,4,Nicholls,house,q3,fall
770000.0,2,2,5,Weetangera,house,q3,fall
